item_id:token,title:token,categories:token_seq,brand:token,sales_type:token,sales_rank:float,price:float
12169,Master of Disaster,"'Country', 'Americana'",John Hiatt,CDs & Vinyl,42992.0,
12175,TheFutureEmbrace,'Alternative Rock',Billy Corgan,CDs & Vinyl,116127.0,
12177,Commit This To Memory,"'Alternative Rock', 'Emo'",Motion City Soundtrack,CDs & Vinyl,78252.0,
12176,Panic,"'Alternative Rock', 'Punk'",MXPX,CDs & Vinyl,202869.0,
12179,Never Gone,"'Pop', 'Adult Contemporary'",Backstreet Boys,CDs & Vinyl,216192.0,
12180,Somewhere Down In Texas,'Country',George Strait,CDs & Vinyl,82152.0,
12183,Minimum Maximum,"'Rock', 'Progressive', 'Progressive Rock'",Kraftwerk,CDs & Vinyl,94263.0,
12182,Divorcing Neo 2 Marry Soul,,Jaguar Wright,CDs & Vinyl,436371.0,
12184,Another Day on Earth,"'Rock', 'Progressive', 'Progressive Rock'",Brian Eno,CDs & Vinyl,110558.0,
12187,Hollaback Girl 1,"'Pop', 'Adult Alternative'",Gwen Stefani,CDs & Vinyl,154209.0,
12191,Hours,"'World Music', 'Europe', 'British Isles', 'Britain'",Funeral for a Friend,CDs & Vinyl,242219.0,
12192,Twelve Year Silence,"'Alternative Rock', 'American Alternative'",Dark New Day,CDs & Vinyl,98483.0,
12194,Man Alive,'Classic Rock',Stephen Stills,CDs & Vinyl,401648.0,
12195,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Experimental Rap',Common,CDs & Vinyl,40401.0,
12197,"Warrior's Code, The","'Alternative Rock', 'Punk'",Dropkick Murphys,CDs & Vinyl,5122.0,
12198,Magic Numbers,"'Alternative Rock', 'Indie Rock'",The Magic Numbers,CDs & Vinyl,449450.0,
12199,Batman Begins,"'Soundtracks', 'Movie Scores'",Hans Zimmer,CDs & Vinyl,177088.0,
12200,Crimson,"'Alternative Rock', 'Emo'",Alkaline Trio,CDs & Vinyl,115774.0,
12208,Boyz N Da Hood,,Boyz N da Hood,CDs & Vinyl,171908.0,
12209,Traveling Light,"'Country', 'Outlaw Country'",Courtney Jaye,CDs & Vinyl,349766.0,
12210,Red,"'Pop', 'Oldies', 'Traditional Pop'",John Stevens,CDs & Vinyl,201442.0,
12211,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Pop Rap',Webbie,CDs & Vinyl,20447.0,
12212,East/West,'Traditional Vocal Pop',Bill Frisell,CDs & Vinyl,124493.0,
12214,A Beach Full of Shells,'Pop',Al Stewart,CDs & Vinyl,237803.0,
12213,Bloom,'Classic Rock',Eric Johnson,CDs & Vinyl,29871.0,
12215,The Living Room Tour,'Alternative Rock',Carole King,CDs & Vinyl,130337.0,
12216,Tommyland: The Ride,"'Metal', 'Alternative Metal'",Tommy Lee,CDs & Vinyl,179366.0,
12218,Classic Moments,"'Pop', 'Adult Contemporary'",Patti LaBelle,CDs & Vinyl,214599.0,
12223,"Six Feet Under, Volume Two: Everything Ends - Music from the HBO Original Series","'Alternative Rock', 'Indie Rock'",Six Feet Under,CDs & Vinyl,155190.0,
12220,House of Fatty Koo,"'Pop', 'Teen Pop'",Fatty Koo,CDs & Vinyl,506694.0,
12224,De Nova,"'Alternative Rock', 'British Alternative', 'Britpop'",The Redwalls,CDs & Vinyl,222945.0,
12219,I Monarch,"'Alternative Rock', 'Hardcore'",Hate Eternal,CDs & Vinyl,398622.0,
12226,Countryman,"'Reggae', 'Dub'",Willie Nelson,CDs & Vinyl,17709.0,
12228,The First Chapter,'Christian',Circus Maximus,CDs & Vinyl,177094.0,
12230,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,Bizarre,CDs & Vinyl,381036.0,
12227,The Fullness of Time,"'Rock', 'Progressive', 'Progressive Metal'",Redemption,CDs & Vinyl,373854.0,
12229,The Essential Daryl Hall &amp; John Oates,'Soul',Hall & Oates,CDs & Vinyl,3970.0,
12231,Why Should The Fire Die?,"'Country', 'Americana'",Nickel Creek,CDs & Vinyl,4076.0,
12233,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Soul',Jermaine Dupri,CDs & Vinyl,744019.0,
12234,The Very Best Of Emmylou Harris,"'Country', 'Americana'",Emmylou Harris,CDs & Vinyl,1519.0,
12235,12 Songs,"'Pop', 'Adult Contemporary'",Neil Diamond,CDs & Vinyl,394185.0,
12236,Night Out,'Classic Rock',Ellen Foley,CDs & Vinyl,393652.0,
12242,Power Metal,'Metal',Pantera,CDs & Vinyl,151979.0,
12244,When Everything Falls,'Christian',Haste the Day,CDs & Vinyl,260002.0,
12245,Chemistry,,9th Wonder,CDs & Vinyl,307826.0,
12243,Hustle &amp; Flow,,Vic Secret,CDs & Vinyl,74378.0,
12248,Vendetta,"'Alternative Rock', 'Hardcore'",Throwdown,CDs & Vinyl,155962.0,
12250,Hunter,"'Metal', 'Death Metal'",A Life Once Lost,CDs & Vinyl,367478.0,
12251,Kicks the Anthology 1963-1972,"'Pop', 'Oldies', 'Bubblegum'",Paul Revere & The Raiders,CDs & Vinyl,166008.0,
12249,The Inner Beauty Movement,,Lina,CDs & Vinyl,256048.0,
12252,Eternal Nightmare,'Metal',Vio-Lence,CDs & Vinyl,48293.0,
12247,Undoing Ruin,"'Alternative Rock', 'Hardcore'",Darkest Hour,CDs & Vinyl,139427.0,
12254,Moonlight Serenade,"'Pop', 'Oldies', 'Traditional Pop'",Carly Simon,CDs & Vinyl,147707.0,
12255,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,R. Kelly,CDs & Vinyl,91452.0,
12258,I Gotta Make It,,Trey Songz,CDs & Vinyl,75830.0,
12260,Corey Clark,"'Pop', 'Teen Pop'",Corey Clark,CDs & Vinyl,954009.0,
12259,Neroli,"'Rock', 'Progressive', 'Progressive Rock'",Brian Eno,CDs & Vinyl,74337.0,
12261,Dirty Diamonds,'Classic Rock',Alice Cooper,CDs & Vinyl,332966.0,
12263,Inside Your Heaven / Vehicle,"'Pop', 'Adult Alternative'",Bo Bice,CDs & Vinyl,482533.0,
12267,Essential Iron Maiden,"'Alternative Rock', 'New Wave'",Iron Maiden,CDs & Vinyl,70890.0,
12268,Catch Without Arms,"'Alternative Rock', 'Indie Rock'",Dredg,CDs & Vinyl,111412.0,
12272,B-Sides &amp; Rarities,"'Alternative Rock', 'American Alternative'",Deftones,CDs & Vinyl,66572.0,
12275,Thoughts of a Predicate Felon,'East Coast',Tony Yayo,CDs & Vinyl,245641.0,
12276,The Fire In Our Throats Will Beckon The Thaw,"'Metal', 'Death Metal'",Pelican,CDs & Vinyl,177178.0,
12277,Charlie &amp; The Chocolate Factory,"'Soundtracks', 'Movie Scores'",Danny Elfman,CDs & Vinyl,41671.0,
12279,Tissues &amp; Issues,"'World Music', 'Europe', 'British Isles', 'Britain'",Charlotte Church,CDs & Vinyl,226129.0,
12282,Black Coffee,"'Soul', 'Southern Soul'",Al Kooper,CDs & Vinyl,165504.0,
12280,George Is on,'House',Deep Dish,CDs & Vinyl,92172.0,
12278,Blue Sky Research,"'Alternative Rock', 'American Alternative'",Taproot,CDs & Vinyl,208394.0,
12281,Brandi Carlile,"'Pop', 'Adult Alternative'",Brandi Carlile,CDs & Vinyl,469317.0,
12283,Frozen in Time,"'Metal', 'Death Metal'",Obituary,CDs & Vinyl,263980.0,
12284,Okemah And The Melody Of Riot,"'Country', 'Americana'",Son Volt,CDs & Vinyl,214236.0,
12286,Harlem: Diary of a Summer,'East Coast',Jim Jones,CDs & Vinyl,210746.0,
12288,Honeycomb,"'Alternative Rock', 'Indie Rock'",Frankblackfrancis,CDs & Vinyl,10692.0,
12289,Felt 2: A Tribute To Lisa Bonet,"'Pop', 'Tributes'",Felt,CDs & Vinyl,72359.0,
12290,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'East Coast',Redman,CDs & Vinyl,64646.0,
12292,Rebirth of a Nation,'East Coast',Public Enemy,CDs & Vinyl,321094.0,
12291,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,Young Jeezy,CDs & Vinyl,52524.0,
12293,Grown &amp; Sexy,"'Pop', 'Adult Contemporary'",Babyface,CDs & Vinyl,199935.0,
12297,Now That's What I Call Music! 19,'Country',Various Artists,CDs & Vinyl,30582.0,
12296,Listen To Your Heart,"'Pop', 'Dance Pop'",D.H.T.,CDs & Vinyl,13548.0,
12298,The Art Of Breaking,'Christian',Thousand Foot Krutch,CDs & Vinyl,90415.0,
12299,Uninvited Like the Clouds,"'Pop', 'Adult Alternative'",The Church,CDs & Vinyl,345907.0,
12300,Hosannas from The Basements of Hell,'Alternative Rock',Killing Joke,CDs & Vinyl,84594.0,
12301,Retaliation,,Dane Cook,CDs & Vinyl,170642.0,
12307,All We Know Is Falling,"'Alternative Rock', 'Emo'",Paramore,CDs & Vinyl,30323.0,
12306,Move Along,"'Alternative Rock', 'Emo'",The All-American Rejects,CDs & Vinyl,37141.0,
12302,Roc-A-Fella Presents Teairra,'Soul',Teairra Mar,CDs & Vinyl,377697.0,
12304,Killer Queen: A Tribute To Queen,'Classic Rock',Breaking Benjamin,CDs & Vinyl,184199.0,
12308,Jagged Little Pill Acoustic,"'Alternative Rock', 'American Alternative'",Alanis Morissette,CDs & Vinyl,24865.0,
12309,Greetings From Imrie House,'Alternative Rock',The Click Five,CDs & Vinyl,121014.0,
12311,Drawing Restraint 9,"'Rock', 'Progressive', 'Progressive Rock'",Bjrk,CDs & Vinyl,2142326.0,
12310,Generations,"'Rock', 'Hard Rock'",Journey,CDs & Vinyl,1589419.0,
12314,Don't Tread On Me,"'Metal', 'Pop Metal'",311,CDs & Vinyl,180801.0,
12313,Down In Albion,"'World Music', 'Europe', 'British Isles', 'Britain'",Babyshambles,CDs & Vinyl,119167.0,
12315,The Question,"'Alternative Rock', 'Hardcore'",Emery,CDs & Vinyl,114151.0,
12316,All's Well That Ends Well,"'Alternative Rock', 'Emo'",Chiodos,CDs & Vinyl,68452.0,
12317,Fireflies,'Country',Faith Hill,CDs & Vinyl,37335.0,
12320,Looking For Lucky,"'Pop', 'Adult Alternative'",Hootie & The Blowfish,CDs & Vinyl,74664.0,
12321,Reality Check,,Juvenile,CDs & Vinyl,108967.0,
12322,Music Of The Sun,"'Reggae', 'Dance Hall'",Rihanna,CDs & Vinyl,105108.0,
12323,Chimaira,"'Alternative Rock', 'Punk'",Chimaira,CDs & Vinyl,148277.0,
12326,Black and White 050505,"'World Music', 'Europe', 'British Isles', 'Britain'",Simple Minds,CDs & Vinyl,200770.0,
12328,Speak for Yourself,"'Alternative Rock', 'Indie Rock'",Imogen Heap,CDs & Vinyl,1103822.0,
12329,Whatever: The 90s Pop &amp; Culture Box,"'Alternative Rock', 'American Alternative'",VARIOUS ARTISTS,CDs & Vinyl,258170.0,
12330,The Legend,"'Rock', 'Rockabilly'",Johnny Cash,CDs & Vinyl,20006.0,
12333,Story Goes,"'World Music', 'Europe', 'British Isles', 'Britain'",Craig David,CDs & Vinyl,219233.0,
12334,Battle,"'Metal', 'Pop Metal'",Russell Allen,CDs & Vinyl,407830.0,
12335,Kidz Bop 8,,KIDZ BOP Kids,CDs & Vinyl,117080.0,
12336,"The Politics Of Dancing, Vol. 2",'Electronica',Paul Van Dyk,CDs & Vinyl,35208.0,
12337,Souls Alike,"'Blues', 'Contemporary Blues'",Bonnie Raitt,CDs & Vinyl,126847.0,
12338,"Charlie, Last Name Wilson",'Soul',Charlie Wilson,CDs & Vinyl,173778.0,
12339,Gram Parsons: Fallen Angel,"'Pop', 'Vocal Pop'",Tracey MacLeod,Movies & TV,60851.0,
12340,The Inconsolable Secret,"'Rock', 'Progressive', 'Progressive Rock'",Glass Hammer,CDs & Vinyl,819747.0,
12341,Into the Rush,"'Pop', 'Teen Pop'",Aly & AJ,CDs & Vinyl,142101.0,
12343,Time Well Wasted,'Country',Brad Paisley,CDs & Vinyl,17635.0,
12347,Jagged Edge,,Jagged Edge,CDs & Vinyl,197446.0,
12344,Sixty Six Steps,"'Folk', 'Contemporary Folk'",Leo Kottke,CDs & Vinyl,169634.0,
12346,Healthy In Paranoid Times,"'Alternative Rock', 'American Alternative'",Our Lady Peace,CDs & Vinyl,372537.0,
12350,The Great Depression,'Christian',Blindside,CDs & Vinyl,272211.0,
12352,The Autumn Effect,"'Alternative Rock', 'American Alternative'",10 Years,CDs & Vinyl,36724.0,
12355,Twin Cinema,"'Alternative Rock', 'Indie Rock'",New Pornographers,CDs & Vinyl,122502.0,
12356,Instigator,'Electronica',Kaci Brown,CDs & Vinyl,373535.0,
12354,Gypsy Punks Underdog World Strike,"'World Music', 'Europe', 'Eastern Europe', 'Gypsy'",Gogol Bordello,CDs & Vinyl,33284.0,
12357,Transgression,"'Alternative Rock', 'Industrial'",Fear Factory,CDs & Vinyl,277723.0,
12361,Motley Crue: Carnival of Sins,'Classic Rock',Motley Crue,Movies & TV,98823.0,
12363,Black Rob Report,'East Coast',Black Rob,CDs & Vinyl,384683.0,
12364,Back Home,"'World Music', 'Europe', 'British Isles', 'Britain'",Eric Clapton,CDs & Vinyl,146634.0,
12366,Where You Live,"'Folk', 'Contemporary Folk'",Tracy Chapman,CDs & Vinyl,22775.0,
12367,It Ain't Easy,"'Classic Rock', 'British Invasion'",Long John Baldry,CDs & Vinyl,121057.0,
12368,"The Bootleg Series, Volume 7: No Direction Home - The Soundtrack","'Folk', 'Contemporary Folk'",Bob Dylan,CDs & Vinyl,51722.0,
12370,Jasmine Trias,"'World Music', 'Pacific Islands', 'Hawaii'",Jasmine Trias,CDs & Vinyl,928610.0,
12371,Love &amp; Life,,Latoya London,CDs & Vinyl,168806.0,
12372,Hillbilly Deluxe,'Country',Brooks & Dunn,CDs & Vinyl,81727.0,
12373,Deuce,'Alternative Rock',Beautiful Creatures,CDs & Vinyl,614105.0,
12376,Reborn,'Christian',Stryper,CDs & Vinyl,179479.0,
12375,A Beautiful Lie,"'Rock', 'Progressive', 'Progressive Rock'",Thirty Seconds To Mars,CDs & Vinyl,8838.0,
12377,Someday,"'Pop', 'Adult Contemporary'",Britney Spears,CDs & Vinyl,952238.0,
12378,These Boots Are Made for Walking,"'Pop', 'Adult Contemporary'",Jessica Simpson,CDs & Vinyl,563811.0,
12379,Britney &amp; Kevin: Chaotic... The More Bonus,"'Pop', 'Adult Contemporary'",Kevin Federline,Movies & TV,98524.0,
12382,Gutter Phenomenon,"'Alternative Rock', 'Hardcore'",Every Time I Die,CDs & Vinyl,114969.0,
12385,Tales From The Strip,"'Classic Rock', 'Glam'",L.A. Guns,CDs & Vinyl,102239.0,
12384,"Les Paul &amp; Friends: American Made, World Played","'Jazz', 'Swing Jazz'",Les Paul,CDs & Vinyl,159765.0,
12383,Minstrel Show,'Experimental Rap',Little Brother,CDs & Vinyl,41730.0,
12393,Under Cover,"'World Music', 'Europe', 'British Isles', 'Britain'",Ozzy Osbourne,CDs & Vinyl,216705.0,
12397,Chapter 3: The Flesh,"'Pop', 'Adult Contemporary'",Syleena Johnson,CDs & Vinyl,201303.0,
12387,All the Stars and Boulevards,"'Alternative Rock', 'Indie Rock'",Augustana,CDs & Vinyl,21734.0,
12396,Elizabethtown,"'Soundtracks', 'Movie Soundtracks'",Various Artists,CDs & Vinyl,62512.0,
12388,Purified,'Christian',CeCe Winans,CDs & Vinyl,37809.0,
12390,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Alternative Rock', 'Emo'",Coheed and Cambria,CDs & Vinyl,141765.0,
12394,All Jacked Up,'Country',Gretchen Wilson,CDs & Vinyl,33700.0,
12386,Bloom: Remix Album,'Electronica',Sarah McLachlan,CDs & Vinyl,183783.0,
12392,The Most Known Unknown,,Three 6 Mafia,CDs & Vinyl,304286.0,
12403,Dark Ages,"'World Music', 'Brazil'",Soulfly,CDs & Vinyl,64069.0,
12404,Timeless,"'World Music', 'Brazil', 'Bossa Nova'",Sergio Mendes,CDs & Vinyl,146398.0,
12399,After Taxes,'East Coast',Sheek,CDs & Vinyl,66291.0,
12401,Virus,"'Metal', 'Death Metal'",Hypocrisy,CDs & Vinyl,472738.0,
12402,80,"'Blues', 'Regional Blues', 'Memphis Blues'",B.B. King,CDs & Vinyl,70866.0,
12405,Are You Dead Yet,"'World Music', 'Europe', 'Scandinavia', 'Finland'",Children of Bodom,CDs & Vinyl,2240142.0,
12406,Lifesong,'Christian',Casting Crowns,CDs & Vinyl,4619.0,
12407,Plans,"'Alternative Rock', 'Indie Rock'",Death Cab for Cutie,CDs & Vinyl,19606.0,
12408,Ghost Reveries,"'World Music', 'Europe', 'Scandinavia', 'Sweden'",Opeth,CDs & Vinyl,28820.0,
12409,Odditorium Or Warlords Of Mars,"'Alternative Rock', 'Indie Rock'",Dandy Warhols,CDs & Vinyl,161696.0,
12410,Possibilities,'Jazz',Herbie Hancock,CDs & Vinyl,44403.0,
12412,At Carnegie Hall,"'Jazz', 'Bebop'",Thelonious Monk,CDs & Vinyl,277556.0,
12413,Death On The Road,"'Metal', 'British Metal'",Iron Maiden,CDs & Vinyl,59538.0,
12415,Oh No,"'Alternative Rock', 'Indie Rock'",OK Go,CDs & Vinyl,89033.0,
12421,Ten Thousand Fists,"'Metal', 'Alternative Metal'",Disturbed,CDs & Vinyl,23787.0,
12416,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,DJ Quik,CDs & Vinyl,64652.0,
12417,Abandon Your Friends,"'Alternative Rock', 'Emo'",From Autumn To Ashes,CDs & Vinyl,248291.0,
12418,Chaotic Resolve,'Christian',Plumb,CDs & Vinyl,110021.0,
12420,You Stand Watching,'Pop',Ryan Cabrera,CDs & Vinyl,279868.0,
12423,Terminate Damnation,"'Rock', 'Progressive', 'Progressive Metal'",Becoming the Archetype,CDs & Vinyl,86118.0,
12425,Takk,"'Alternative Rock', 'Ambient Pop'",Sigur Rs,CDs & Vinyl,109655.0,
12427,Unquestionable Presence,"'Rock', 'Progressive', 'Progressive Metal'",Atheist,CDs & Vinyl,277454.0,
12429,Place Vendome,"'Rock', 'Progressive', 'Progressive Rock'",Place Vendome,CDs & Vinyl,535426.0,
12437,A Fever You Can't Sweat Out,"'Alternative Rock', 'Emo'",Panic! at the Disco,CDs & Vinyl,9880.0,
12470,Shovel Headed Kill Machine Digi,"'Metal', 'Pop Metal'",Exodus,CDs & Vinyl,101425.0,
12480,Hope And Desire,"'Blues', 'Contemporary Blues'",Susan Tedeschi,CDs & Vinyl,103277.0,
12479,Tough All Over,"'Country', 'Americana'",Gary Allan,CDs & Vinyl,79037.0,
12483,"Good Night, And Good Luck - Music From And Inspired By The Motion Picture",'Traditional Vocal Pop',Dianne Reeves,CDs & Vinyl,65041.0,
12484,Working Class Hero,"'World Music', 'Europe', 'British Isles', 'Britain'",John Lennon,CDs & Vinyl,37161.0,
12485,Day After,,Twista,CDs & Vinyl,235102.0,
12489,Playing the Angel,"'Pop', 'Dance Pop'",Depeche Mode,CDs & Vinyl,2283293.0,
12488,15,"'Alternative Rock', 'American Alternative'",Buckcherry,CDs & Vinyl,1211569.0,
12490,Aerial,"'World Music', 'Europe', 'British Isles', 'Britain'",Kate Bush,CDs & Vinyl,746284.0,
12492,Some Kinda...,,Dwele,CDs & Vinyl,208159.0,
12493,Balance 008,"'Pop', 'Dance Pop'",Desyn Masiello,CDs & Vinyl,629428.0,
12491,Somebody's Miracle,"'Alternative Rock', 'Indie Rock'",Liz Phair,CDs & Vinyl,163742.0,
12495,Think Differently Music: Wu-Tang Meets Indie Culture,'East Coast',Think Differently,CDs & Vinyl,86523.0,
12494,&amp; The Glass Handed Kites,"'World Music', 'Europe', 'Continental Europe', 'Denmark'",Mew,CDs & Vinyl,339771.0,
12496,Prairie Wind,'Classic Rock',Neil Young,CDs & Vinyl,45983.0,
12497,We Rock,"'Pop', 'Vocal Pop'",,Movies & TV,223667.0,
12498,Libra,"'Pop', 'Adult Contemporary'",Toni Braxton,CDs & Vinyl,90415.0,
12499,Funkadelic,"'Classic Rock', 'Psychedelic Rock'",Funkadelic,CDs & Vinyl,51840.0,
12501,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,Chamillionaire,CDs & Vinyl,114511.0,
12502,Witching Hour,"'World Music', 'Europe', 'British Isles', 'Britain'",Ladytron,CDs & Vinyl,524291.0,
12503,Rent 2005 Movie Soundtrack,'Musicals',Anthony Rapp,CDs & Vinyl,4846.0,
12504,The Right Spectacle: The Very Best of Elvis Costello - The Videos,"'World Music', 'Europe', 'British Isles', 'Britain'",Elvis Costello,Movies & TV,77132.0,
12507,Royal Albert Hall: London May 2-3-5-6 2005,"'World Music', 'Europe', 'British Isles', 'Britain'",Cream,CDs & Vinyl,37058.0,
12508,Vheissu,"'Alternative Rock', 'Emo'",Thrice,CDs & Vinyl,131679.0,
12510,ABBA The Movie,"'World Music', 'Europe', 'Scandinavia', 'Sweden'",Anni-Frid Lyngstad,Movies & TV,19033.0,
12511,Sometime In New York City,'Pop',John Lennon,CDs & Vinyl,389030.0,
12515,Life,"'World Music', 'Puerto Rico'",Ricky Martin,CDs & Vinyl,191491.0,
12514,You Could Have It So Much Better,"'Alternative Rock', 'Indie Rock'",Franz Ferdinand,CDs & Vinyl,120348.0,
12513,Dangerous And Moving,"'World Music', 'Russia'",t.A.T.u.,CDs & Vinyl,132761.0,
12519,And The Rest Will Follow,'Pop Rap',Project 86,CDs & Vinyl,235403.0,
12517,A Musical History,'Classic Rock',The Band,CDs & Vinyl,136685.0,
12518,The Best Of Quicksilver Messenger Service&yuml;,"'Classic Rock', 'Psychedelic Rock'",Quicksilver Messenger Service,CDs & Vinyl,36392.0,
12520,One Thing Remains,"'Alternative Rock', 'American Alternative'",Default,CDs & Vinyl,126448.0,
12521,Taller in More Ways,"'World Music', 'Europe', 'British Isles', 'Britain'",Sugababes,CDs & Vinyl,71844.0,
12522,UFO: Showtime,"'World Music', 'Europe', 'British Isles', 'Britain'",U.F.O.,Movies & TV,178351.0,
12523,The Best of Snoop Dogg,'Funk',Snoop Dogg,CDs & Vinyl,67690.0,
12525,Cherry,'Electronica',Lisa Shaw,CDs & Vinyl,460517.0,
12527,Girl Group Sounds: One Kiss Can Lead to Another,"'Pop', 'Oldies', 'Girl Groups'",Girl Group Sounds: One Kiss Can Lead to Another,CDs & Vinyl,177576.0,
12526,New Whirl Odor,'East Coast',Public Enemy,CDs & Vinyl,340572.0,
12528,I Am Me,"'Pop', 'Adult Contemporary'",Ashlee Simpson,CDs & Vinyl,732452.0,
12529,The Great Divide,"'Alternative Rock', 'American Alternative'",Scott Stapp,CDs & Vinyl,84393.0,
12530,Illumination,'Soul',"Earth, Wind & Fire",CDs & Vinyl,66013.0,
12532,Z,"'Alternative Rock', 'Indie Rock'",My Morning Jacket,CDs & Vinyl,354609.0,
12533,Real Fine Place,'Country',Sara Evans,CDs & Vinyl,72269.0,
12531,The Christmas Collection,'Christmas',Il Divo,CDs & Vinyl,9381.0,
12536,Solo Acoustic 1,'Classic Rock',Jackson Browne,CDs & Vinyl,39037.0,
12537,Electric Blue,"'Pop', 'Adult Alternative'",Andy Bell,CDs & Vinyl,494845.0,
12538,Rapture of the Deep,"'World Music', 'Europe', 'British Isles', 'Britain'",Deep Purple,CDs & Vinyl,276950.0,
12539,Deep Purple Live in Concert 72/73,"'World Music', 'Europe', 'British Isles', 'Britain'",,Movies & TV,38489.0,
12541,LIVE IT OUT,"'Alternative Rock', 'Indie Rock'",Metric,CDs & Vinyl,99010.0,
12543,Got Purp 2,'Pop Rap',Big Boi,CDs & Vinyl,306845.0,
12544,Throw Down Your Arms,"'World Music', 'Europe', 'British Isles', 'Britain'",Sinead O'Connor,CDs & Vinyl,288302.0,
12546,Fillmore West 1969,"'Classic Rock', 'Psychedelic Rock'",Grateful Dead,CDs & Vinyl,13022.0,
12548,Thanks For The Memory...The Great American Songbook IV,"'Pop', 'Oldies', 'Traditional Pop'",Rod Stewart,CDs & Vinyl,146965.0,
12547,Christmas Songs,'Christmas',Diana Krall,CDs & Vinyl,4818.0,
12550,Now That's What I Call Music! 20,"'Alternative Rock', 'American Alternative'",Now That's What I Call Music,CDs & Vinyl,14903.0,
12551,King Crimson Songbook 1,"'Rock', 'Progressive', 'Progressive Rock'",The Crimson Jazz Trio,CDs & Vinyl,299891.0,
12556,Best of Bobby Rydell 1959-1964,"'Pop', 'Oldies'",Bobby Rydell,CDs & Vinyl,16510.0,
12558,Hits,"'Pop', 'Dance Pop'",Dru Hill,CDs & Vinyl,28426.0,
12561,Queen + Paul Rodgers - Return of the Champions,"'World Music', 'Europe', 'British Isles', 'Britain'",Brian May,Movies & TV,52723.0,
